"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
17,NORTHERN ARIZONA,14,5105488078,FSxCake,0,0,0,0,0,0,0,151,18,6m 12s,1m 42s,63,0,0,0,1274,0,0,0,0,0,0,495
17,NORTHERN ARIZONA,14,5447634540,FSxChaRUNN,0,1,195,18,0,1,0,162,62,5m 49s,0m 52s,31,0,0,0,966,1,0,0,0,0,0,495
17,NORTHERN ARIZONA,14,51929840226,FSxVamsi,0,3,300,10,0,2,0,254,57,3m 38s,0m 0s,0,0,0,0,791,0,0,0,0,0,0,495
7,VANCOUVER CC,15,5419937355,AMGxG0D,0,1,256,23,0,2,0,100,0,5m 46s,0m 0s,0,0,0,2667,482,0,0,0,1,0,0,557
7,VANCOUVER CC,15,5162313469,AMGxSINNER,0,0,25,0,0,1,0,208,17,5m 22s,0m 0s,0,0,0,2698,742,0,0,0,0,0,0,557
7,VANCOUVER CC,15,51859584757,AMGxNMBRDAR,0,0,89,0,2,0,0,287,90,5m 21s,0m 0s,0,0,0,12,589,0,0,2,0,0,0,557
7,VANCOUVER CC,15,579777070,AMGxDefender,0,1,187,16,0,1,0,275,77,5m 15s,0m 0s,0,0,0,3023,473,0,0,1,0,0,0,557
5,OLD COLLEGE A&T,16,5897973725,FATExFAZER,0,0,51,0,0,0,0,99,0,1m 29s,0m 0s,0,0,0,0,125,0,0,1,0,0,0,191
5,OLD COLLEGE A&T,16,5539153110,FATExSOLOMAN24,0,0,0,0,0,0,0,100,0,1m 25s,0m 0s,0,0,0,0,229,0,0,0,0,0,0,191
5,OLD COLLEGE A&T,16,51551347079,FATExWINGMAN24,0,0,140,0,0,1,0,100,0,1m 27s,0m 0s,0,0,0,0,225,0,0,0,0,0,0,191
5,OLD COLLEGE A&T,16,5473479711,FATExHiGHMAN28,0,0,0,0,0,0,0,194,0,0m 31s,0m 0s,0,0,0,0,75,0,0,0,0,0,0,191
