"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
4,CANADA WEST,1,5786641758,FGxONeHIT,100,7,886,187,0,5,2,24,27,29m 10s,0m 0s,0,0,0,3278,1929,0,1,2,0,0,0,2023
4,CANADA WEST,1,5204630973,FGxDRANGOO,100,3,586,71,2,1,0,197,0,28m 31s,0m 0s,0,0,1,1860,3913,1,3,2,0,0,0,2023
4,CANADA WEST,1,5129309713,FGxVICIOUSS,100,0,551,0,2,0,0,282,91,25m 4s,0m 0s,0,0,0,0,1739,0,1,1,0,0,0,2023
4,CANADA WEST,1,5119869770,FGxENFOLD,100,0,0,0,0,0,0,233,36,5m 51s,0m 0s,0,0,0,371,578,0,0,0,0,0,0,2023
5,OLD COLLEGE A&T,2,5473479711,FATExHiGHMAN28,0,4,639,244,0,4,0,254,385,29m 12s,4m 47s,241,0,0,9931,2465,0,3,1,1,0,0,919
5,OLD COLLEGE A&T,2,5539153110,FATExSOLOMAN24,0,0,18,0,0,0,0,258,327,24m 17s,3m 56s,236,0,0,10005,2197,0,1,0,0,0,0,919
5,OLD COLLEGE A&T,2,51551347079,FATExWINGMAN24,0,0,250,0,0,0,0,110,375,24m 7s,5m 37s,434,0,0,8516,2051,1,3,4,0,0,0,919
5,OLD COLLEGE A&T,2,5897973725,FATExFAZER,0,0,12,0,0,0,0,174,185,11m 40s,3m 19s,209,0,0,7738,1294,0,0,0,0,0,0,919
7,VANCOUVER CC,3,51859584757,AMGxNMBRDAR,0,0,347,0,0,1,0,409,267,28m 56s,0m 0s,0,0,0,5436,3215,1,3,4,1,0,0,1219
7,VANCOUVER CC,3,5162313469,AMGxSINNER,0,2,307,101,0,0,1,299,166,28m 58s,0m 0s,0,0,0,3802,3386,1,4,1,0,0,0,1219
7,VANCOUVER CC,3,5419937355,AMGxG0D,0,0,177,0,0,0,0,341,177,26m 20s,0m 0s,0,0,0,4978,2503,1,5,0,1,0,0,1219
7,VANCOUVER CC,3,579777070,AMGxDefender,0,2,388,136,0,3,2,373,178,24m 52s,0m 0s,0,0,0,2920,3295,0,3,3,0,0,0,1219
12,ST. CLAIR,4,557334029,mmSTARLIGHT,0,1,131,16,0,0,0,150,129,27m 32s,0m 47s,78,0,0,7210,3455,0,4,3,1,0,1,544
12,ST. CLAIR,4,51000013257,mmHAWK,0,0,65,0,0,0,0,251,88,26m 33s,0m 18s,35,0,0,7476,2144,0,4,0,0,0,0,544
12,ST. CLAIR,4,51365369616,mmJELLY,0,1,54,35,1,1,1,288,116,26m 7s,0m 41s,25,0,0,4197,2781,0,2,3,1,0,0,544
12,ST. CLAIR,4,5192362280,mmFallen,0,1,294,136,1,1,1,197,0,26m 11s,0m 0s,0,0,0,4523,2771,0,2,1,0,0,0,544
8,VICTORIA,5,52148159301,hznHope,0,3,632,100,0,2,0,197,97,26m 53s,0m 0s,0,0,0,6660,1352,0,6,10,0,0,0,645
8,VICTORIA,5,5962650460,hznHIM,0,0,0,0,0,0,0,214,21,11m 23s,0m 0s,0,0,0,4773,1109,0,0,0,0,0,0,645
8,VICTORIA,5,51851703852,hznToxic99,0,1,13,135,0,0,1,197,0,5m 41s,0m 0s,0,0,0,0,367,0,0,0,0,0,0,645
8,VICTORIA,5,51401957907,hznTIZ1,0,0,0,0,0,0,0,285,92,4m 11s,0m 0s,0,0,0,1653,419,0,0,0,0,0,0,645
13,ALGOMA,6,5122674005,oxyGURJAR,0,6,1026,63,1,5,3,459,396,26m 54s,0m 12s,36,0,0,9021,2465,1,2,2,1,0,0,2803
13,ALGOMA,6,513304128,oxySPOWER,0,3,947,89,3,4,1,481,461,27m 1s,0m 19s,141,0,0,6963,3111,0,6,4,0,0,0,2803
13,ALGOMA,6,5642896536,oxyGOBLIN,0,4,507,201,3,3,0,392,368,24m 57s,0m 50s,103,0,0,8158,2384,1,5,2,1,0,0,2803
13,ALGOMA,6,5302412833,oxyJONATHAN,0,1,323,9,2,1,0,368,218,21m 20s,0m 45s,46,0,0,8866,2219,1,8,4,0,0,0,2803
3,SENECA,7,51858463424,entityACEop,0,1,224,5,0,1,0,285,185,24m 40s,0m 0s,0,0,0,6664,1850,2,1,3,2,0,0,1330
3,SENECA,7,5500811234,entityPSYCHOOO,0,0,508,0,2,1,0,460,392,24m 40s,0m 5s,42,0,0,5414,1910,0,0,2,0,0,0,1330
3,SENECA,7,51930276599,entityNeXusOp,0,2,528,136,0,3,0,331,145,24m 20s,0m 4s,12,0,0,8522,1232,0,2,2,0,0,0,1330
3,SENECA,7,61928520966,entityHuNTeR,0,0,70,0,1,0,0,141,0,13m 4s,0m 0s,0,0,0,5721,824,0,0,0,0,0,0,1330
6,ST. CLAIR,8,51800932898,STGxSRAN,0,2,306,237,1,2,0,184,379,23m 44s,5m 10s,293,0,0,8643,1378,0,3,0,0,0,0,430
6,ST. CLAIR,8,51927974692,STGxSILENt,0,2,124,187,0,1,0,163,326,23m 58s,5m 54s,262,0,0,9657,1443,0,3,0,0,0,0,430
