"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
3,COQUITLAM,8,5165675957,AESenpai21Gr8,0,0,0,0,0,0,0,229,82,16m 39s,0m 10s,42,0,0,3999,1835,0,1,0,0,0,0,612
3,COQUITLAM,8,5186607517,AEZinXū77k,0,0,0,0,0,0,0,198,0,1m 51s,0m 0s,0,0,0,1841,88,0,0,0,0,0,0,612
5,BAUP (A),9,5222293341,bHILXRIO,0,0,114,0,0,0,0,23,254,20m 34s,3m 25s,335,0,0,8052,1469,0,1,1,0,0,0,191
5,BAUP (A),9,593925980,bMORANT,0,0,0,0,0,0,0,196,121,19m 37s,2m 47s,122,0,0,9611,1319,0,0,0,0,0,0,191
5,BAUP (A),9,529287730,bJIN77K,0,0,0,0,0,0,0,194,173,12m 8s,3m 48s,168,0,0,7686,922,0,0,0,0,0,0,191
5,BAUP (A),9,5238408418,bLacky28,0,0,77,0,0,0,0,190,126,12m 6s,1m 58s,129,0,0,9201,779,0,0,1,0,0,0,191
4,PORTAGE,10,5328803502,YICŪCRIMINAL,0,0,0,0,0,0,0,132,86,16m 2s,0m 11s,54,0,0,5370,1633,0,0,0,0,0,0,268
4,PORTAGE,10,5136146053,YICūARESū,0,1,57,36,0,0,0,254,76,15m 27s,0m 7s,7,0,0,4192,1855,0,1,0,0,0,0,268
4,PORTAGE,10,51495692309,YICŪHARMAN,0,1,211,2,1,0,0,163,5,14m 49s,0m 5s,30,1,0,5393,1314,0,1,0,0,0,0,268
4,PORTAGE,10,540746265,YICūFAMOUS,0,0,0,0,0,0,0,102,2,14m 42s,0m 21s,66,0,0,6254,1175,0,0,0,0,0,0,268
14,ALABAMA,11,5292486223,R2DxMAANog,0,1,56,10,0,1,0,123,338,15m 1s,2m 45s,299,0,0,7245,1263,0,0,0,0,0,0,508
14,ALABAMA,11,5864590810,R2DxDILJEETTT,0,1,283,105,0,1,0,120,323,14m 44s,5m 33s,278,0,0,9887,1019,0,0,2,0,0,0,508
14,ALABAMA,11,51927115671,R2DxAllen,0,1,85,0,0,1,0,192,201,13m 42s,4m 14s,199,0,0,8639,948,0,0,0,0,0,0,508
14,ALABAMA,11,5122027850,R2DxLutava,0,0,84,0,1,0,0,147,285,12m 50s,5m 42s,322,0,0,7661,1071,1,2,1,0,0,0,508
12,ST. CLAIR,12,51981237156,SCCxHunT3rOP,0,0,120,0,0,0,0,69,392,14m 21s,6m 2s,412,0,0,6271,1607,0,1,0,0,0,0,296
12,ST. CLAIR,12,5100459488,SCCxJARVISOP,0,1,81,87,0,1,0,273,329,13m 11s,5m 42s,258,0,0,5893,1101,0,0,0,0,0,0,296
12,ST. CLAIR,12,52010395687,SCCxOM,0,0,95,0,0,0,0,170,234,13m 14s,5m 38s,259,0,0,5060,1332,1,0,0,0,0,0,296
12,ST. CLAIR,12,52035402933,SCCxSUKHI,0,0,0,0,0,0,0,156,211,10m 17s,5m 22s,244,0,0,4911,1070,0,0,0,0,0,0,296
17,SENECA (B),13,5439446168,KPRLaw13,0,1,98,89,0,0,1,129,196,14m 44s,2m 20s,167,0,0,5900,1316,0,1,0,0,0,0,331
17,SENECA (B),13,5511811942,KPRInsanE,0,0,91,0,1,1,0,69,268,13m 35s,4m 42s,362,0,0,4852,1286,0,2,0,0,0,0,331
17,SENECA (B),13,51288560221,KPRDonG,0,0,0,0,0,0,0,137,381,13m 47s,4m 32s,441,0,0,6371,883,0,0,0,0,0,0,331
17,SENECA (B),13,5253994440,KPRBlinkX,0,2,142,163,0,2,2,81,156,13m 23s,1m 37s,231,0,0,2892,1492,0,1,0,0,0,0,331
15,CINCINNATI,14,51566364609,JaVŠ父Lassund,0,0,159,0,0,1,0,122,321,14m 34s,2m 47s,291,0,0,4596,1977,0,1,0,0,0,0,200
15,CINCINNATI,14,561210617,JäVŠ父SamBa,0,0,41,0,0,0,0,142,333,14m 34s,2m 45s,289,0,0,4620,2151,0,1,0,0,0,0,200
15,CINCINNATI,14,51720339179,JäVŠ父EsCo,0,0,0,0,0,0,0,146,190,12m 17s,3m 56s,231,0,0,3520,1317,0,0,0,0,0,0,200
15,CINCINNATI,14,5196579437,JäVŠ父Lalchi,0,0,0,0,0,0,0,138,101,12m 9s,2m 58s,143,0,0,3798,1810,0,0,1,0,0,0,200
13,CONESTOGA,15,52041945385,XOTICĪIĪDP,0,0,0,0,0,0,0,82,379,12m 48s,6m 57s,397,0,0,2323,1567,0,0,1,0,0,0,0
13,CONESTOGA,15,51489407530,XOTIC丨MARCO,0,0,0,0,0,0,0,195,0,2m 40s,0m 0s,0,0,0,0,641,0,0,0,0,0,0,0
13,CONESTOGA,15,52041743463,XOTICĪIĪNOOB,0,0,0,0,0,0,0,185,0,2m 11s,0m 0s,0,0,0,5,352,0,0,0,0,0,0,0
13,CONESTOGA,15,52205687012,XOTICĪIĪZENO,0,0,0,0,0,0,0,188,0,0m 22s,0m 0s,0,0,0,0,76,0,0,0,0,0,0,0
18,UNAM,16,578721858,ZR丨Hidan,0,0,0,0,0,0,0,75,92,8m 38s,2m 42s,110,0,0,2978,1226,0,0,0,0,0,0,0
18,UNAM,16,510336915,GHOSTJonathan,0,0,0,0,0,0,0,152,70,8m 39s,0m 15s,18,0,0,5519,798,0,0,0,0,0,0,0
18,UNAM,16,5100984397,【ツ】EDWIN〆,0,0,0,0,0,0,0,169,0,5m 59s,0m 33s,21,0,0,1839,666,0,0,0,0,0,0,0
