"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
13,ALGOMA,14,5122674005,oxyGURJAR,0,0,49,0,0,0,0,376,0,10m 31s,0m 10s,10,0,0,205,1240,0,1,0,0,0,0,667
13,ALGOMA,14,5302412833,oxyJONATHAN,0,0,72,0,1,0,0,348,0,5m 43s,0m 0s,0,0,0,1644,707,0,0,0,0,0,0,667
5,OLD COLLEGE A&T,15,5473479711,FATExHiGHMAN28,0,0,27,0,0,0,0,76,83,7m 9s,2m 21s,95,0,0,6956,254,0,0,0,0,0,0,548
5,OLD COLLEGE A&T,15,5539153110,FATExSOLOMAN24,0,0,190,0,0,1,0,275,72,5m 50s,2m 15s,94,0,0,0,1231,0,0,1,0,0,0,548
5,OLD COLLEGE A&T,15,51551347079,FATExWINGMAN24,0,1,198,9,0,1,0,225,20,5m 2s,2m 6s,84,0,0,0,692,0,0,1,0,0,0,548
5,OLD COLLEGE A&T,15,51805227334,FATExFANBOY19k,0,0,133,0,0,1,0,240,0,4m 56s,1m 41s,71,0,0,0,976,0,0,1,0,0,0,548
10,NIAGARA,16,5239255708,NHnSanDySIR,0,1,276,13,0,1,0,91,0,7m 31s,0m 0s,0,0,0,3671,743,0,0,0,0,0,0,426
10,NIAGARA,16,5520487313,NHnVele,0,0,48,0,0,0,0,195,0,7m 7s,0m 0s,0,0,0,3906,625,0,0,0,0,0,0,426
10,NIAGARA,16,51458090001,NHnMafiaSir,0,0,0,0,0,0,0,144,0,7m 11s,0m 0s,0,0,0,4016,691,0,0,0,0,0,0,426
10,NIAGARA,16,5168644915,NHnRevenžer,0,0,102,0,0,0,0,100,0,5m 24s,0m 0s,0,0,0,2568,638,0,0,0,0,0,0,426
