"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
10,NIAGARA,1,5168644915,NHnRevenžer,100,3,526,89,2,2,2,0,34,29m 22s,0m 56s,34,0,0,5101,2693,1,6,5,1,0,0,1419
10,NIAGARA,1,5239255708,NHnSanDySIR,100,5,727,134,1,3,0,50,233,29m 19s,0m 26s,83,0,0,3411,2703,0,6,6,1,0,0,1419
10,NIAGARA,1,51458090001,NHnMafiaSir,100,0,166,0,4,0,0,273,106,25m 26s,0m 16s,16,0,0,5681,2770,0,8,1,3,0,0,1419
10,NIAGARA,1,5520487313,NHnVele,100,0,0,0,0,0,0,172,0,11m 9s,0m 0s,0,0,0,4957,1181,0,1,0,0,0,0,1419
15,ALABAMA,2,5792314147,supHoxy,0,2,371,70,0,1,1,128,46,28m 55s,0m 0s,18,0,1,3413,2581,0,5,5,3,0,0,602
15,ALABAMA,2,5733386408,supYum,0,0,127,0,0,0,0,100,0,27m 29s,0m 0s,0,0,0,3512,2070,0,0,0,0,0,0,602
15,ALABAMA,2,52070861131,supTai,0,0,104,0,0,0,0,280,90,21m 2s,0m 0s,0,0,0,2476,2435,0,1,0,0,0,0,602
14,MIDDLESEX COUNTY,3,578726132,mYmīKrish,0,5,743,312,3,4,1,273,505,28m 7s,5m 35s,312,0,0,12283,2140,1,10,8,2,0,0,2320
14,MIDDLESEX COUNTY,3,5395151453,mYmīBURPY,0,5,729,104,2,4,0,359,580,27m 13s,5m 20s,278,0,2,11672,2158,0,12,3,0,0,0,2320
14,MIDDLESEX COUNTY,3,5338164941,mYmĪLEXUS,0,1,245,81,1,2,1,368,424,19m 17s,4m 55s,240,0,0,12657,1154,0,3,3,0,0,0,2320
14,MIDDLESEX COUNTY,3,51596481238,mYmīPashaBAE,0,4,603,83,0,4,0,179,275,18m 17s,5m 29s,275,0,0,10908,1415,0,2,0,0,0,0,2320
9,ARKANSAS STATE,4,5391813845,CSyychauchau,0,3,513,262,2,3,0,362,268,25m 12s,0m 6s,12,0,0,4500,2021,0,10,4,1,0,0,1221
9,ARKANSAS STATE,4,5701795437,CSokaybutwhy,0,5,608,8,1,4,0,487,362,25m 18s,0m 9s,16,0,0,5176,1726,2,6,5,0,0,0,1221
9,ARKANSAS STATE,4,5491206967,CSdelulu,0,0,0,0,0,0,0,192,0,4m 9s,0m 0s,0,0,0,0,628,0,0,0,0,0,0,1221
9,ARKANSAS STATE,4,5343743089,CSgreenūū,0,1,100,0,0,1,0,195,0,2m 13s,0m 0s,0,0,0,246,153,0,0,0,0,0,0,1221
16,RED RIVER,5,5711081303,rrcHDEM,0,3,310,45,1,2,1,329,330,24m 41s,2m 6s,98,0,1,8141,2213,0,2,10,0,0,0,1162
16,RED RIVER,5,51820667083,rrcMECHANIC,0,2,377,1,1,1,0,292,254,23m 54s,2m 43s,153,0,0,6435,2309,4,2,7,2,0,0,1162
16,RED RIVER,5,51501375897,rrclabour,0,1,194,20,1,0,0,402,312,19m 30s,1m 50s,79,0,1,7147,1951,0,0,3,1,0,0,1162
16,RED RIVER,5,52019475313,rrcMANAGEMENT,0,1,281,5,1,1,0,279,216,13m 41s,2m 56s,124,0,0,5042,2083,0,1,1,2,0,0,1162
8,VICTORIA,6,52148159301,hznHope,0,1,293,10,2,1,0,302,391,22m 35s,1m 28s,175,0,0,10057,1514,0,5,0,0,0,0,937
8,VICTORIA,6,5962650460,hznHIM,0,1,267,184,0,1,0,323,309,22m 27s,0m 38s,127,0,0,12339,1363,0,4,1,0,0,0,937
8,VICTORIA,6,51851703852,hznToxic99,0,2,304,210,1,1,1,324,271,21m 57s,1m 22s,127,0,0,9020,1806,0,3,0,0,0,0,937
8,VICTORIA,6,51401957907,hznTIZ1,0,0,73,0,1,0,0,428,453,20m 44s,1m 34s,211,0,0,10498,1571,0,1,0,0,0,0,937
3,SENECA,7,51858463424,entityACEop,0,2,358,229,1,2,0,121,120,21m 43s,0m 7s,84,0,0,3212,2238,0,2,0,0,0,0,1026
3,SENECA,7,61928520966,entityHuNTeR,0,1,232,131,1,2,0,170,0,18m 5s,0m 0s,0,0,0,6642,1202,0,1,4,0,0,1,1026
3,SENECA,7,5500811234,entityPSYCHOOO,0,0,218,0,0,1,0,324,135,18m 3s,0m 0s,0,0,0,1973,1702,0,3,0,0,0,0,1026
3,SENECA,7,51930276599,entityNeXusOp,0,1,218,72,1,0,0,197,0,17m 5s,0m 0s,0,0,0,7934,968,0,1,0,0,0,0,1026
6,ST. CLAIR,8,51927974692,STGxSILENt,0,0,45,0,0,0,0,112,20,21m 10s,0m 1s,8,0,0,3141,1428,0,5,0,0,0,0,350
6,ST. CLAIR,8,51790466255,STGxToxicMAHAL,0,1,305,25,0,1,0,263,66,20m 58s,0m 0s,0,0,0,7547,1168,1,1,1,0,0,0,350
6,ST. CLAIR,8,51459361485,STGxGUNDA,0,0,0,0,0,0,0,282,125,16m 42s,0m 0s,0,0,0,2460,1787,1,0,0,0,0,0,350
6,ST. CLAIR,8,51800932898,STGxSRAN,0,0,0,0,0,0,0,368,164,16m 31s,0m 0s,0,0,0,4022,1287,0,1,0,0,0,0,350
5,OLD COLLEGE A&T,9,5539153110,FATExSOLOMAN24,0,0,159,0,0,1,0,146,182,20m 36s,2m 11s,134,0,0,5868,2036,0,2,0,0,0,0,279
5,OLD COLLEGE A&T,9,5897973725,FATExFAZER,0,0,120,0,0,0,0,206,254,20m 40s,2m 11s,136,0,0,6252,1816,0,0,0,0,0,0,279
