"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
4,PORTAGE,3,5136146053,YICūARESū,0,0,41,0,0,0,0,454,100,19m 12s,0m 42s,24,0,0,5967,1849,0,0,0,0,0,0,903
4,PORTAGE,3,5328803502,YICŪCRIMINAL,0,0,59,0,0,0,0,409,105,10m 34s,0m 35s,27,0,0,2798,1287,0,0,0,0,0,0,903
16,ITSV,4,563936593,gaHumble,0,1,131,267,0,1,1,94,8,26m 36s,0m 0s,14,0,0,4956,1869,0,4,0,0,0,0,617
16,ITSV,4,5203882505,gaRALO,0,2,282,307,0,1,0,277,179,26m 21s,0m 5s,84,0,1,5343,2344,0,2,3,0,0,0,617
16,ITSV,4,5329848622,gaKAAIL,0,0,131,0,0,0,0,224,33,26m 12s,0m 0s,0,0,0,4906,1926,1,2,1,0,0,0,617
16,ITSV,4,5834819084,ㅤgaJeremy,0,0,73,0,0,1,0,588,218,24m 9s,0m 0s,0,0,0,4547,3479,0,2,1,0,0,0,617
3,COQUITLAM,5,51507682748,AEYungBoii,0,4,627,280,1,5,0,364,216,26m 7s,1m 45s,76,0,0,7150,2669,0,3,2,1,1,0,2104
3,COQUITLAM,5,5186607517,AEZinXū77k,0,0,142,0,1,0,0,374,362,23m 9s,3m 10s,184,0,0,12238,1541,0,2,0,0,0,0,2104
3,COQUITLAM,5,5530063742,AEShikari,0,3,544,190,2,4,1,412,180,17m 40s,1m 43s,102,0,0,9067,1402,0,0,3,0,0,0,2104
3,COQUITLAM,5,5165675957,AESenpai21Gr8,0,4,791,90,1,4,0,480,147,17m 49s,1m 9s,40,0,0,4347,2120,0,2,0,1,0,0,2104
11,CANADA WEST,6,514427810,4EverـForestt,0,3,408,179,1,2,0,542,335,23m 35s,0m 0s,0,0,0,3705,2571,2,2,7,0,0,1,4048
11,CANADA WEST,6,51215275605,4EverـCookie,0,10,1662,181,1,9,2,556,250,22m 56s,0m 0s,0,0,0,2390,2697,3,4,6,0,0,0,4048
11,CANADA WEST,6,51357827377,4EverـRizzz,0,5,939,124,3,4,1,705,398,22m 56s,2m 17s,19,0,2,848,3018,5,6,10,0,0,0,4048
11,CANADA WEST,6,51246898567,4EverـSaibot,0,5,1039,145,3,5,2,741,430,18m 40s,2m 11s,102,0,0,1042,2465,1,4,3,0,0,0,4048
14,ALABAMA,7,5292486223,R2DxMAANog,0,1,307,28,3,1,0,391,314,20m 25s,2m 46s,190,0,0,4730,1666,0,5,2,0,0,0,1788
14,ALABAMA,7,5864590810,R2DxDILJEETTT,0,3,817,140,2,4,0,479,348,18m 51s,2m 22s,181,0,1,5847,1730,1,7,8,0,0,0,1788
14,ALABAMA,7,51927115671,R2DxAllen,0,1,101,1,0,1,0,416,200,17m 10s,2m 19s,169,0,0,9862,1146,1,0,0,0,0,0,1788
14,ALABAMA,7,5122027850,R2DxLutava,0,3,563,87,2,3,0,225,97,14m 51s,0m 30s,26,0,0,10075,1019,0,1,3,1,0,0,1788
10,SOUTHEASTERN LOUISIANA,8,5423468662,SŪPŪYŪDŪY,0,3,572,132,0,2,0,360,326,19m 27s,4m 1s,195,0,0,4732,2357,1,3,3,0,0,0,1162
10,SOUTHEASTERN LOUISIANA,8,5413602764,H٭・NOMERCY,0,0,0,0,0,1,0,588,343,19m 1s,4m 1s,96,0,0,5305,2247,0,3,4,0,0,0,1162
10,SOUTHEASTERN LOUISIANA,8,5231181629,ＳＡＨＵŲ,0,0,99,0,0,0,0,183,184,17m 46s,3m 58s,163,0,0,7092,2112,0,0,4,0,0,0,1162
10,SOUTHEASTERN LOUISIANA,8,5251339892,H٭GODLESS,0,3,491,28,0,2,1,273,484,15m 46s,6m 40s,402,1,0,4692,1514,1,1,1,0,0,0,1162
12,ST. CLAIR,9,52010395687,SCCxOM,0,2,410,68,1,2,1,120,367,19m 22s,4m 47s,338,0,0,5531,2864,1,3,1,0,0,0,673
12,ST. CLAIR,9,5100459488,SCCxJARVISOP,0,1,106,2,0,1,0,270,352,13m 33s,5m 5s,443,0,0,7847,1216,0,2,0,0,0,0,673
12,ST. CLAIR,9,52035402933,SCCxSUKHI,0,0,0,0,0,0,0,347,74,8m 47s,2m 32s,99,0,0,6691,706,0,0,0,0,0,0,673
12,ST. CLAIR,9,51981237156,SCCxHunT3rOP,0,0,157,0,0,0,0,341,49,7m 20s,2m 38s,105,0,0,4724,756,0,0,1,0,0,0,673
6,SENECA (A),10,5307780671,ZnGFury,0,1,399,7,0,3,0,272,55,14m 16s,0m 0s,0,0,0,3683,1889,0,0,5,0,0,0,932
6,SENECA (A),10,5993606908,ZnGJesterX,0,1,193,11,0,1,0,297,0,12m 21s,0m 0s,0,0,0,3747,729,0,1,0,0,0,0,932
6,SENECA (A),10,569819071,ZnGPunk,0,1,167,148,0,2,1,143,152,13m 32s,3m 37s,206,0,0,6010,1602,0,1,1,0,0,0,932
6,SENECA (A),10,5777220863,ZnGCipherzxy21,0,0,173,0,0,1,0,395,0,9m 9s,0m 0s,0,0,0,2323,843,0,0,1,2,0,0,932
15,CINCINNATI,11,561210617,JäVŠ父SamBa,0,0,52,0,0,1,0,72,139,16m 4s,0m 54s,167,0,0,3396,2063,0,0,0,0,0,0,168
15,CINCINNATI,11,51566364609,JaVŠ父Lassund,0,1,40,2,0,0,0,94,71,16m 8s,0m 54s,128,0,0,2200,2286,0,1,0,0,0,0,168
15,CINCINNATI,11,51720339179,JäVŠ父EsCo,0,0,17,0,0,0,0,273,35,15m 23s,0m 36s,96,0,0,3583,1825,0,0,0,0,0,0,168
15,CINCINNATI,11,5196579437,JäVŠ父Lalchi,0,0,59,0,0,0,0,265,0,12m 28s,0m 9s,27,0,0,9138,618,0,0,1,0,0,0,168
9,MIDDLESEX COUNTY,12,5184875975,4KxAlpacino,0,5,550,94,0,4,0,186,241,14m 7s,3m 58s,161,0,0,6311,1504,1,0,1,0,0,0,1781
9,MIDDLESEX COUNTY,12,5108661750,4KxGhost,0,2,349,73,3,3,0,210,174,14m 8s,3m 48s,73,0,0,8460,1025,0,0,1,0,0,0,1781
9,MIDDLESEX COUNTY,12,5304155522,4KxSPEAR,0,1,542,46,3,2,0,398,305,12m 50s,4m 14s,203,0,0,7353,1129,0,0,2,0,0,0,1781
9,MIDDLESEX COUNTY,12,5105162305,4KxNOBI,0,0,340,0,1,2,0,559,329,12m 48s,4m 21s,177,0,0,6177,1553,0,0,2,0,0,0,1781
8,BAUP (B),13,51227215603,ūūPūC,0,0,89,0,0,0,0,282,382,14m 19s,8m 10s,398,0,0,10408,1115,0,0,1,0,0,0,520
8,BAUP (B),13,555897726,ＴＴ×Zikey,0,1,389,20,0,1,0,295,388,14m 24s,7m 24s,364,0,0,8549,1227,0,0,3,0,0,0,520
8,BAUP (B),13,5156301843,egoZenn,0,0,42,0,0,0,0,380,89,12m 4s,4m 3s,76,0,0,8369,621,1,0,0,0,0,0,520
8,BAUP (B),13,510546165,Angū99y,0,0,0,0,0,0,0,353,190,9m 42s,4m 25s,228,0,0,4756,744,0,0,0,0,0,0,520
13,CONESTOGA,14,52041743463,XOTICĪIĪNOOB,0,0,108,0,0,1,0,100,0,10m 10s,0m 0s,0,0,0,6343,728,0,3,0,0,0,0,108
13,CONESTOGA,14,51489407530,XOTIC丨MARCO,0,0,0,0,0,0,0,146,70,10m 14s,0m 0s,0,0,0,7025,826,0,3,0,0,0,0,108
13,CONESTOGA,14,52041945385,XOTICĪIĪDP,0,0,0,0,0,0,0,177,0,8m 37s,0m 0s,0,0,0,5960,672,0,0,0,0,0,0,108
18,UNAM,15,578721858,ZR丨Hidan,0,0,54,0,0,0,0,153,68,7m 44s,0m 0s,0,0,0,2749,1037,0,2,0,0,0,0,330
18,UNAM,15,5100984397,【ツ】EDWIN〆,0,0,0,0,0,0,0,261,65,6m 20s,0m 0s,0,0,0,1990,909,1,1,0,0,0,0,330
18,UNAM,15,510336915,GHOSTJonathan,0,1,276,3,0,1,0,267,65,6m 16s,0m 0s,0,0,0,2328,793,1,0,0,0,0,0,330
5,BAUP (A),16,529287730,bJIN77K,0,0,140,0,2,0,0,100,0,1m 26s,0m 0s,0,0,0,0,133,0,0,0,0,0,0,380
5,BAUP (A),16,5238408418,bLacky28,0,1,160,21,1,1,0,100,0,1m 23s,0m 0s,0,0,0,0,178,0,0,0,0,0,0,380
5,BAUP (A),16,5222293341,bHILXRIO,0,1,80,28,1,1,0,100,0,1m 24s,0m 0s,0,0,1,0,190,0,0,1,0,0,0,380
5,BAUP (A),16,593925980,bMORANT,0,0,0,0,0,0,0,163,0,0m 48s,0m 0s,0,0,0,0,115,0,0,0,0,0,0,380
