"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
16,ALGOMA,8,5302412833,oxyJONATHAN,0,0,385,0,0,1,0,217,162,18m 21s,0m 7s,45,0,0,3390,1405,0,0,0,0,0,0,1326
16,ALGOMA,8,5642896536,oxyGOBLIN,0,2,452,342,1,1,0,194,86,18m 6s,0m 0s,25,0,0,3964,1183,0,0,0,0,0,0,1326
16,ALGOMA,8,5122674005,oxyGURJAR,0,0,187,0,0,0,0,131,21,17m 41s,0m 0s,0,0,0,3149,1924,1,5,1,0,0,0,1326
16,ALGOMA,8,513304128,oxySPOWER,0,1,302,259,0,2,1,335,148,17m 24s,0m 0s,0,0,0,2794,1966,2,3,2,1,0,0,1326
15,RED RIVER,9,52019475313,rrcLABOUR,0,2,520,56,0,3,0,138,46,16m 42s,0m 0s,6,0,1,3812,2150,0,4,3,0,0,0,696
15,RED RIVER,9,5711081303,rrcHDEM,0,0,18,0,0,0,0,158,33,13m 19s,0m 0s,0,0,0,4345,1773,0,0,0,0,0,0,696
15,RED RIVER,9,51501375897,rrcMANAGEMENT,0,0,74,0,0,0,0,187,32,13m 11s,0m 0s,0,0,0,3203,1804,0,1,0,0,0,0,696
15,RED RIVER,9,51820667083,rrcMECHANIC,0,0,84,0,0,0,0,272,86,12m 42s,0m 0s,0,0,0,2641,1665,0,0,0,1,0,0,696
7,SENECA (A),10,569819071,ZnGPunk,0,2,175,169,0,2,1,122,101,17m 34s,0m 18s,78,0,1,2157,1782,0,3,1,0,0,0,571
7,SENECA (A),10,5777220863,ZnGCipherzxy21,0,0,87,0,0,1,0,187,16,16m 25s,0m 0s,0,0,0,2092,1573,0,1,0,0,0,0,571
7,SENECA (A),10,5307780671,ZnGFury,0,0,101,0,0,1,0,275,80,16m 26s,0m 0s,0,0,0,3914,1520,0,3,0,0,0,0,571
7,SENECA (A),10,5993606908,ZnGJesterX,0,1,208,36,0,1,1,191,2,16m 21s,0m 0s,0,0,0,4863,941,0,3,0,0,0,0,571
13,ARKANSAS STATE,11,5391813845,CSyychauchau,0,0,55,0,0,0,0,20,129,16m 21s,1m 12s,216,0,0,7468,1144,0,1,0,0,0,0,136
13,ARKANSAS STATE,11,5343743089,CSgreenūū,0,0,0,0,0,0,0,221,289,16m 12s,0m 55s,168,0,0,8520,1077,2,3,0,0,0,0,136
13,ARKANSAS STATE,11,5701795437,CSokaybutwhy,0,0,81,0,0,0,0,73,0,14m 44s,0m 55s,129,0,0,8897,862,0,3,0,0,0,0,136
13,ARKANSAS STATE,11,5491206967,CSdelulu,0,0,0,0,0,0,0,127,99,14m 38s,0m 54s,162,0,0,6389,1222,1,0,0,0,0,0,136
6,SENECA (B),12,51288560221,KPRūDonG,0,1,206,17,0,2,1,100,161,16m 13s,2m 30s,143,0,0,10084,972,0,2,2,0,0,0,443
6,SENECA (B),12,5253994440,KPRBlinkX,0,1,78,17,1,0,0,282,171,15m 45s,2m 8s,85,0,1,7794,1401,0,2,1,0,0,0,443
6,SENECA (B),12,5511811942,KPRInsanE,0,0,159,0,0,1,0,216,127,15m 36s,1m 59s,78,0,0,9101,1209,0,0,0,0,0,0,443
6,SENECA (B),12,5439446168,KPRLaw13,0,0,0,0,0,0,0,167,33,9m 15s,1m 28s,64,0,0,4153,835,0,0,0,0,0,0,443
8,PORTAGE,13,540746265,YICūFAMOUS,0,1,145,3,1,0,0,100,17,16m 13s,0m 5s,17,0,0,6904,909,0,2,0,0,0,0,336
8,PORTAGE,13,5136146053,YICūARESū,0,1,140,2,0,0,0,170,0,14m 2s,0m 0s,0,0,0,4405,1256,0,2,0,0,0,0,336
8,PORTAGE,13,5328803502,YICŪCRIMINAL,0,0,51,0,0,0,0,224,26,13m 21s,0m 0s,0,0,0,1922,1795,0,0,1,0,0,0,336
8,PORTAGE,13,51495692309,YICŪHARMAN,0,0,0,0,0,0,0,198,0,13m 5s,0m 0s,0,0,0,2893,1173,0,0,2,0,0,0,336
10,COQUITLAM,14,5165675957,AESenpai21Gr8,0,1,168,72,0,1,1,100,120,15m 31s,1m 0s,120,0,0,3736,1159,0,2,0,0,0,0,168
10,COQUITLAM,14,5530063742,AEShikari,0,0,0,0,0,0,0,111,0,6m 25s,0m 0s,0,0,0,1942,693,0,0,0,0,0,0,168
10,COQUITLAM,14,51507682748,AEYungBoii,0,0,0,0,0,0,0,100,0,5m 29s,0m 0s,0,0,0,330,895,0,0,0,0,0,0,168
10,COQUITLAM,14,5186607517,AEZinXū77k,0,0,0,0,0,0,0,196,0,5m 7s,0m 0s,0,0,0,2030,637,0,0,0,0,0,0,168
3,ITSV,15,5834819084,ㅤgaJeremy,0,0,0,0,0,0,0,72,100,12m 35s,1m 40s,114,0,0,9094,1253,0,2,0,0,0,0,0
3,ITSV,15,5329848622,gaKAAIL,0,0,0,0,0,0,0,245,122,12m 28s,0m 32s,51,0,0,9857,690,0,0,0,0,0,0,0
3,ITSV,15,563936593,gaHumble,0,0,0,0,0,0,0,185,86,11m 55s,1m 1s,93,0,0,8757,791,0,0,0,0,0,0,0
3,ITSV,15,5203882505,gaRALO,0,0,0,0,0,0,0,182,0,4m 47s,0m 0s,0,0,0,3821,444,0,0,0,0,0,0,0
