"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
15,RED RIVER,5,51820667083,rrcMECHANIC,0,0,61,0,0,0,0,443,329,26m 57s,0m 0s,0,0,0,2655,2660,1,2,0,2,0,0,731
15,RED RIVER,5,5711081303,rrcHDEM,0,0,616,0,0,1,0,400,251,26m 53s,0m 0s,0,0,0,4594,2468,1,0,7,0,0,0,731
15,RED RIVER,5,51501375897,rrcMANAGEMENT,0,0,54,0,0,0,0,248,155,18m 54s,0m 0s,0,0,0,3845,2456,0,2,0,0,0,0,731
9,ALABAMA (A),6,5292486223,R2DxMAANog,0,1,980,132,3,4,1,452,438,26m 18s,2m 12s,108,0,0,2988,2641,1,4,1,0,0,0,1791
9,ALABAMA (A),6,5864590810,R2DxDILJEETTT,0,2,313,75,0,2,1,235,256,25m 59s,3m 21s,172,0,0,5388,2511,2,9,0,0,0,0,1791
9,ALABAMA (A),6,5122027850,R2DxLutava,0,1,264,144,0,1,1,473,453,25m 51s,4m 34s,180,0,0,8202,2056,1,2,0,0,0,0,1791
9,ALABAMA (A),6,51927115671,R2DxAllen,0,1,234,111,1,1,0,359,239,25m 59s,2m 11s,85,0,0,4748,3114,0,0,0,0,0,0,1791
3,ITSV,7,563936593,gaHumble,0,2,486,12,0,2,0,154,64,24m 22s,0m 1s,10,0,1,22,2507,1,3,1,0,1,0,767
3,ITSV,7,5203882505,gaRALO,0,0,100,0,0,1,0,187,77,24m 22s,0m 0s,0,0,0,23,2479,0,2,1,0,0,0,767
3,ITSV,7,5834819084,ㅤgaJeremy,0,0,106,0,0,0,0,380,187,17m 12s,0m 0s,0,0,0,0,2151,0,0,3,0,0,0,767
3,ITSV,7,5329848622,gaKAAIL,0,0,75,0,0,1,0,254,62,17m 8s,0m 0s,0,0,0,133,2117,2,0,3,0,0,0,767
10,COQUITLAM,8,5165675957,AESenpai21Gr8,0,2,347,145,0,2,0,109,191,24m 6s,1m 32s,181,0,0,8356,2319,0,0,0,0,0,0,470
10,COQUITLAM,8,51507682748,AEYungBoii,0,0,123,0,0,0,0,0,80,13m 25s,1m 26s,203,0,0,7692,982,0,0,0,0,0,1,470
10,COQUITLAM,8,5530063742,AEShikari,0,0,0,0,0,0,0,139,107,12m 57s,0m 59s,149,0,0,6602,1214,0,0,0,0,0,0,470
10,COQUITLAM,8,5186607517,AEZinXū77k,0,0,0,0,0,0,0,153,70,12m 53s,1m 1s,100,0,0,7714,1002,0,0,0,1,0,0,470
18,VANCOUVER CC,9,51859584757,AMGxNMBRDAR,0,0,232,0,0,1,0,187,371,22m 37s,5m 33s,284,0,0,6224,3571,1,5,2,0,0,0,1021
18,VANCOUVER CC,9,5162313469,AMGxSINNER,0,2,496,16,0,2,0,410,501,22m 34s,5m 36s,286,0,1,7341,2695,0,4,2,1,0,0,1021
18,VANCOUVER CC,9,5419937355,AMGxG0D,0,1,293,17,0,2,0,321,436,20m 14s,5m 36s,286,0,0,4323,2909,0,3,0,0,0,0,1021
18,VANCOUVER CC,9,579777070,AMGxDefender,0,0,0,0,0,0,0,197,298,13m 17s,5m 46s,298,0,0,5472,2262,0,0,0,0,0,0,1021
5,MIDDLESEX COUNTY,10,5732905552,4KxEMAAN,0,2,422,16,1,3,0,367,272,18m 35s,0m 1s,5,0,0,3779,2133,2,3,2,0,0,0,691
5,MIDDLESEX COUNTY,10,5184875975,4KxAlpacino,0,0,0,0,0,0,0,416,250,15m 16s,0m 0s,0,0,0,3640,1715,0,2,1,0,0,0,691
5,MIDDLESEX COUNTY,10,5304155522,4KxSPEAR,0,1,226,0,0,2,0,217,19,13m 49s,0m 0s,0,0,1,4156,1738,0,2,4,0,0,0,691
5,MIDDLESEX COUNTY,10,5105162305,4KxNOBI,0,0,43,0,0,0,0,196,6,13m 47s,0m 0s,0,0,0,3275,2025,0,2,1,0,0,0,691
12,KENT STATE,11,5211194953,R2DxTHOR,0,1,58,233,0,1,0,172,72,18m 10s,0m 0s,0,0,0,3937,1790,0,0,0,0,0,0,719
12,KENT STATE,11,5737152278,R2DxJason,0,1,358,50,1,2,1,246,60,15m 21s,0m 2s,9,0,0,3324,1802,0,0,0,0,0,0,719
12,KENT STATE,11,5484235848,R2DxRUTHLeSS,0,1,235,0,0,1,0,144,0,13m 31s,0m 20s,31,0,0,3104,1361,0,0,0,0,0,0,719
12,KENT STATE,11,51230355420,R2DxNINJAop,0,0,68,0,0,1,0,178,0,13m 31s,0m 15s,19,0,0,4047,1254,0,0,0,1,0,0,719
16,ALGOMA,12,513304128,oxySPOWER,0,0,376,0,0,2,0,263,172,16m 1s,0m 28s,18,0,0,3446,1703,2,4,5,2,0,0,937
16,ALGOMA,12,5122674005,oxyGURJAR,0,2,378,5,0,2,1,458,233,15m 48s,0m 27s,18,0,0,3966,1535,1,2,0,1,0,0,937
16,ALGOMA,12,5302412833,oxyJONATHAN,0,0,81,0,0,1,0,268,123,13m 38s,1m 4s,49,0,0,4650,1347,0,0,1,0,0,0,937
16,ALGOMA,12,5642896536,oxyGOBLIN,0,0,102,0,0,0,0,271,136,13m 28s,0m 32s,19,0,0,3966,1502,0,2,0,1,0,0,937
4,SOUTHEASTERN LOUISIANA,13,5251339892,H٭GODLESS,0,0,0,0,0,0,0,168,79,14m 39s,0m 12s,11,0,0,3700,1414,0,1,0,0,0,0,192
4,SOUTHEASTERN LOUISIANA,13,5231181629,ＳＡＨＵŲ,0,0,92,0,0,0,0,159,72,14m 39s,0m 12s,10,0,0,5046,1690,0,0,0,0,0,0,192
4,SOUTHEASTERN LOUISIANA,13,5423468662,H٭SpydyYT,0,0,100,0,0,1,0,212,22,1m 7s,0m 0s,0,0,0,208,131,0,0,0,0,0,0,192
4,SOUTHEASTERN LOUISIANA,13,5413602764,H٭・NOMERCY,0,0,0,0,0,0,0,197,0,1m 10s,0m 0s,0,0,0,1322,7,0,0,0,0,0,0,192
17,ALABAMA (B),14,51368314427,supTenzy,0,2,321,3,0,2,0,158,171,14m 31s,0m 43s,102,0,0,7266,1339,0,0,0,0,0,0,346
17,ALABAMA (B),14,52070861131,supTai,0,0,25,0,1,0,0,15,22,13m 41s,0m 56s,157,0,0,28,1595,1,0,0,0,0,0,346
17,ALABAMA (B),14,5792314147,supHoxy,0,0,0,0,0,0,0,110,40,13m 46s,0m 52s,119,0,0,7030,1216,0,0,0,0,0,0,346
17,ALABAMA (B),14,5733386408,supYum,0,0,0,0,0,0,0,100,0,13m 6s,0m 27s,56,0,0,6872,1303,0,0,0,0,0,0,346
14,MIDDLESEX COUNTY,15,5395151453,mYmīBURPY,0,3,359,56,0,2,0,248,148,13m 48s,0m 0s,0,0,0,4950,1148,1,3,0,1,0,0,760
14,MIDDLESEX COUNTY,15,51596481238,mYmīPashaBAE,0,0,0,0,0,0,0,334,144,13m 28s,0m 0s,0,0,0,4862,1180,0,0,1,2,0,0,760
14,MIDDLESEX COUNTY,15,578726132,mYmīKrish,0,0,100,0,0,1,0,226,83,10m 55s,0m 0s,0,0,0,2002,1304,0,0,4,0,0,0,760
14,MIDDLESEX COUNTY,15,5338164941,mYmĪLEXUS,0,1,301,3,1,1,0,188,0,7m 19s,0m 0s,0,0,0,3303,715,0,0,2,1,0,0,760
13,ARKANSAS STATE,16,5391813845,CSyychauchau,0,1,44,23,0,1,0,210,100,8m 18s,0m 0s,0,0,1,3232,863,0,1,2,0,0,0,431
13,ARKANSAS STATE,16,5701795437,CSokaybutwhy,0,0,387,0,1,1,0,147,47,8m 21s,0m 0s,0,0,0,4364,988,1,2,2,1,0,0,431
13,ARKANSAS STATE,16,5491206967,CSdelulu,0,0,0,0,0,0,0,202,5,7m 26s,0m 0s,0,0,0,3205,723,0,1,0,0,0,0,431
13,ARKANSAS STATE,16,5343743089,CSgreenūū,0,0,0,0,0,0,0,197,0,6m 26s,0m 0s,0,0,0,4802,675,0,0,0,0,0,0,431
