"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
14,MIDDLESEX COUNTY,5,51596481238,mYmīPashaBAE,0,1,230,34,0,1,0,231,75,18m 48s,0m 0s,0,0,0,1119,1823,0,0,0,0,0,0,479
14,MIDDLESEX COUNTY,5,5338164941,mYmĪLEXUS,0,0,44,0,1,0,0,100,5,18m 53s,0m 0s,0,0,0,3910,1549,0,1,0,0,0,0,479
14,MIDDLESEX COUNTY,5,578726132,mYmīKrish,0,0,100,0,0,1,0,145,0,18m 51s,0m 0s,0,0,0,707,2519,0,2,0,0,0,0,479
17,ALABAMA (B),6,5792314147,supHoxy,0,1,246,127,1,2,1,310,286,15m 42s,0m 43s,75,0,0,4414,1667,0,0,0,0,0,0,534
17,ALABAMA (B),6,5733386408,supYum,0,1,66,33,1,1,1,184,95,15m 41s,0m 40s,50,0,0,4306,1469,0,0,0,0,0,0,534
17,ALABAMA (B),6,52070861131,supTai,0,1,222,18,1,1,0,217,68,15m 27s,0m 40s,28,0,0,389,1613,0,0,0,1,0,0,534
17,ALABAMA (B),6,51368314427,supTenzy,0,0,0,0,0,0,0,214,74,9m 47s,0m 43s,30,0,0,4229,924,0,0,0,0,0,0,534
18,VANCOUVER CC,7,5419937355,AMGxG0D,0,1,172,7,0,1,0,200,342,14m 2s,5m 36s,252,0,0,2218,2237,0,0,0,0,0,0,626
18,VANCOUVER CC,7,51859584757,AMGxNMBRDAR,0,1,220,35,0,1,0,150,349,12m 19s,7m 47s,381,0,0,2285,2290,0,0,0,0,0,0,626
18,VANCOUVER CC,7,579777070,AMGxDefender,0,2,91,25,0,1,0,123,266,11m 58s,5m 36s,338,0,0,6100,955,1,0,0,0,0,0,626
18,VANCOUVER CC,7,5162313469,AMGxSINNER,0,0,143,0,2,1,0,197,0,0m 14s,0m 0s,0,0,0,0,29,0,0,0,0,0,0,626
10,COQUITLAM,8,5165675957,AESenpai21Gr8,0,1,291,12,2,1,0,171,194,13m 40s,1m 37s,140,0,0,3125,1665,0,2,2,0,0,0,818
10,COQUITLAM,8,5530063742,AEShikari,0,2,299,7,0,1,0,242,238,13m 38s,1m 42s,172,0,0,4573,1473,0,0,0,1,0,0,818
10,COQUITLAM,8,5186607517,AEZinXū77k,0,1,129,5,1,1,0,195,178,13m 35s,1m 29s,131,0,0,6542,794,2,0,1,0,0,0,818
10,COQUITLAM,8,51507682748,AEYungBoii,0,0,99,0,0,1,0,229,95,10m 26s,1m 37s,62,0,0,1727,813,0,0,0,0,0,0,818
16,ALGOMA,9,513304128,oxySPOWER,0,1,195,15,1,2,0,245,135,12m 43s,0m 0s,0,0,0,2130,2249,0,2,1,0,0,0,916
16,ALGOMA,9,5642896536,oxyGOBLIN,0,3,227,15,1,1,0,113,1,12m 42s,0m 9s,8,0,1,2748,1590,1,0,2,0,0,0,916
16,ALGOMA,9,5122674005,oxyGURJAR,0,1,428,9,3,1,0,383,177,11m 44s,0m 0s,0,0,1,1352,1428,0,0,4,1,0,0,916
16,ALGOMA,9,5302412833,oxyJONATHAN,0,1,66,0,0,1,0,247,63,11m 39s,0m 0s,0,0,0,1446,1774,1,0,1,0,0,0,916
13,ARKANSAS STATE,10,5491206967,CSdelulu,0,0,41,0,0,0,0,82,0,12m 22s,0m 17s,18,0,0,694,990,0,0,0,0,0,0,181
13,ARKANSAS STATE,10,5343743089,CSgreenūū,0,0,28,0,0,0,0,100,12,12m 24s,0m 15s,12,0,0,2029,1089,0,0,1,0,0,0,181
13,ARKANSAS STATE,10,5391813845,CSyychauchau,0,0,60,0,0,0,0,187,10,11m 55s,0m 11s,10,0,0,2638,1256,0,0,0,0,0,0,181
13,ARKANSAS STATE,10,5701795437,CSokaybutwhy,0,0,52,0,0,0,0,185,0,11m 51s,0m 14s,13,0,0,263,1430,0,0,1,0,0,0,181
6,SENECA (B),11,5511811942,KPRInsanE,0,0,45,0,0,0,0,249,187,11m 26s,1m 44s,102,0,0,3495,1602,0,0,0,0,0,0,430
6,SENECA (B),11,51288560221,KPRūDonG,0,1,307,44,0,2,0,140,153,11m 20s,1m 7s,74,0,0,2189,1390,1,0,1,0,0,0,430
6,SENECA (B),11,5253994440,KPRBlinkX,0,0,57,0,1,0,0,211,108,11m 5s,1m 35s,80,0,0,3550,1167,0,1,0,0,0,0,430
6,SENECA (B),11,5439446168,KPRLaw13,0,0,21,0,0,0,0,197,63,10m 21s,1m 30s,63,0,0,3034,1248,0,0,3,0,0,0,430
3,ITSV,12,5329848622,gaKAAIL,0,1,115,2,0,1,0,100,0,11m 33s,0m 0s,0,0,0,0,2163,0,1,0,0,0,0,217
3,ITSV,12,5834819084,ㅤgaJeremy,0,0,0,0,0,0,0,113,13,11m 38s,0m 0s,0,0,0,313,2210,0,0,0,0,0,0,217
3,ITSV,12,5203882505,gaRALO,0,0,102,0,1,0,0,120,2,11m 30s,0m 0s,0,0,0,0,2143,0,0,1,0,0,0,217
12,KENT STATE,13,5737152278,R2DxJason,0,0,197,0,0,2,0,117,17,8m 56s,0m 0s,0,0,0,13,1696,0,0,0,0,0,0,385
12,KENT STATE,13,5211194953,R2DxTHOR,0,0,0,0,0,0,0,100,0,8m 50s,0m 0s,0,0,0,1071,1774,0,0,1,1,0,0,385
12,KENT STATE,13,51230355420,R2DxNINJAop,0,0,104,0,0,0,0,222,27,8m 23s,0m 0s,0,0,0,1815,1336,0,0,0,0,0,0,385
12,KENT STATE,13,5484235848,R2DxRUTHLeSS,0,0,84,0,0,0,0,192,0,7m 4s,0m 0s,0,0,0,984,1579,0,0,1,0,0,0,385
7,SENECA (A),14,569819071,ZnGPunk,0,1,55,12,0,0,0,100,0,2m 50s,0m 0s,0,0,0,0,418,0,0,0,0,0,0,660
7,SENECA (A),14,5307780671,ZnGFury,0,0,134,0,2,0,0,193,0,2m 22s,0m 0s,0,0,0,0,340,0,0,0,0,0,0,660
7,SENECA (A),14,5777220863,ZnGCipherzxy21,0,1,198,31,0,1,0,196,0,2m 12s,0m 0s,0,0,0,0,315,0,0,0,0,0,0,660
7,SENECA (A),14,5993606908,ZnGJesterX,0,2,273,9,0,2,1,263,65,2m 4s,0m 0s,0,0,0,0,206,0,0,0,0,0,0,660
9,ALABAMA (A),15,5864590810,R2DxDILJEETTT,0,2,529,8,0,2,1,110,10,2m 49s,0m 0s,0,0,0,0,432,0,0,0,0,0,0,596
9,ALABAMA (A),15,51927115671,R2DxAllen,0,0,0,0,0,0,0,155,0,1m 21s,0m 0s,0,0,0,0,160,0,0,2,0,0,0,596
9,ALABAMA (A),15,5122027850,R2DxLutava,0,0,67,0,0,0,0,195,0,1m 3s,0m 0s,0,0,0,0,172,0,0,0,0,0,0,596
9,ALABAMA (A),15,5292486223,R2DxMAANog,0,0,0,0,0,0,0,197,0,0m 48s,0m 0s,0,0,0,0,117,0,0,0,0,0,0,596
4,SOUTHEASTERN LOUISIANA,16,5231181629,ＳＡＨＵŲ,0,0,167,0,1,1,0,110,0,1m 4s,0m 0s,0,0,0,0,87,0,0,0,0,0,0,299
4,SOUTHEASTERN LOUISIANA,16,5251339892,H٭GODLESS,0,1,132,4,0,1,0,123,23,1m 3s,0m 0s,0,0,0,0,180,0,0,1,0,0,0,299
4,SOUTHEASTERN LOUISIANA,16,5413602764,H٭・NOMERCY,0,0,0,0,0,0,0,100,0,1m 2s,0m 0s,0,0,0,0,122,1,0,0,0,0,0,299
4,SOUTHEASTERN LOUISIANA,16,5423468662,H٭SpydyYT,0,0,0,0,0,0,0,197,0,0m 16s,0m 0s,0,0,0,0,80,0,0,0,0,0,0,299
