"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
13,ARKANSAS STATE,10,5701795437,CSokaybutwhy,0,1,329,143,1,1,1,211,266,13m 39s,6m 55s,332,0,0,7939,887,0,0,0,0,0,0,457
13,ARKANSAS STATE,10,5491206967,CSdelulu,0,0,21,0,0,0,0,339,215,11m 33s,5m 7s,261,0,0,6850,674,0,0,1,0,0,0,457
13,ARKANSAS STATE,10,5343743089,CSgreenūū,0,0,19,0,0,0,0,268,154,11m 26s,4m 48s,152,0,0,7293,1132,0,0,0,0,0,0,457
9,ALABAMA (A),11,5864590810,R2DxDILJEETTT,0,0,0,0,0,0,0,244,116,12m 9s,4m 2s,170,0,0,6270,906,0,0,0,0,0,0,91
9,ALABAMA (A),11,5122027850,R2DxLutava,0,0,0,0,0,0,0,217,177,9m 2s,4m 28s,293,0,0,3121,906,0,0,0,0,0,0,91
9,ALABAMA (A),11,5292486223,R2DxMAANog,0,0,25,0,0,0,0,162,153,12m 46s,5m 36s,181,0,0,4847,1029,0,0,0,0,0,0,91
9,ALABAMA (A),11,51927115671,R2DxAllen,0,0,66,0,0,0,0,166,152,12m 40s,5m 36s,180,0,0,412,950,0,0,0,0,0,0,91
6,SENECA (B),12,5439446168,KPRLaw13,0,1,177,109,0,1,0,100,0,10m 48s,0m 0s,0,0,0,3852,930,0,0,3,1,0,0,764
6,SENECA (B),12,51288560221,KPRūDonG,0,0,113,0,0,0,0,200,17,9m 51s,0m 0s,0,0,0,3210,971,0,0,4,0,0,0,764
6,SENECA (B),12,5511811942,KPRInsanE,0,0,234,0,0,2,0,366,20,9m 30s,0m 0s,0,0,0,3434,962,0,0,0,0,0,0,764
6,SENECA (B),12,5253994440,KPRBlinkX,0,1,240,7,0,1,1,297,0,8m 42s,0m 0s,0,0,0,2927,802,0,0,0,0,0,0,764
16,ALGOMA,13,513304128,oxySPOWER,0,2,316,26,0,2,0,419,271,11m 15s,0m 31s,42,0,0,4131,1266,0,3,1,0,0,0,1437
16,ALGOMA,13,5302412833,oxyJONATHAN,0,2,302,7,1,0,0,425,91,9m 44s,0m 0s,0,0,0,2281,1114,0,0,0,0,0,0,1437
16,ALGOMA,13,5642896536,oxyGOBLIN,0,2,411,80,0,2,1,197,12,9m 19s,0m 0s,0,0,0,2263,994,0,0,0,0,0,0,1437
16,ALGOMA,13,5122674005,oxyGURJAR,0,2,408,8,1,2,0,383,14,8m 43s,0m 0s,0,0,0,803,913,0,0,0,0,0,0,1437
8,PORTAGE,14,540746265,YICūFAMOUS,0,0,72,0,1,1,0,100,0,9m 24s,0m 0s,0,0,0,365,515,0,0,1,0,0,0,343
8,PORTAGE,14,5136146053,YICūARESū,0,1,108,11,0,1,0,129,0,9m 18s,0m 0s,0,0,1,4897,947,0,0,1,0,0,0,343
8,PORTAGE,14,51495692309,YICŪHARMAN,0,0,78,0,1,0,0,175,21,8m 53s,0m 0s,0,0,0,4921,849,0,0,0,0,0,0,343
8,PORTAGE,14,5328803502,YICŪCRIMINAL,0,0,85,0,1,0,0,390,0,7m 9s,0m 0s,0,0,0,2790,1167,0,0,0,0,0,0,343
10,COQUITLAM,15,5186607517,AEZinXū77k,0,0,77,0,0,0,0,100,16,7m 19s,0m 20s,15,0,0,957,1399,0,0,0,0,0,0,641
10,COQUITLAM,15,5165675957,AESenpai21Gr8,0,0,159,0,1,0,0,277,82,6m 40s,0m 0s,0,0,0,0,991,0,0,2,0,0,0,641
10,COQUITLAM,15,51507682748,AEYungBoii,0,0,20,0,0,0,0,242,44,6m 40s,0m 0s,0,0,0,107,1234,0,1,2,0,0,0,641
10,COQUITLAM,15,5530063742,AEShikari,0,2,385,31,0,2,1,223,25,5m 56s,0m 0s,0,0,1,0,1082,0,0,3,0,0,0,641
