"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
4,SOUTHEASTERN LOUISIANA,11,5423468662,H٭SpydyYT,0,0,0,0,0,0,0,200,9,17m 14s,0m 1s,5,0,0,5608,2109,0,0,0,0,0,0,471
13,ARKANSAS STATE,12,5701795437,CSokaybutwhy,0,0,156,0,0,0,0,157,132,18m 5s,0m 50s,65,0,0,6404,1546,0,0,0,0,0,0,652
13,ARKANSAS STATE,12,5391813845,CSyychauchau,0,0,193,0,0,1,0,100,49,17m 54s,0m 21s,24,0,0,6552,1494,0,0,0,0,0,0,652
13,ARKANSAS STATE,12,5491206967,CSdelulu,0,0,52,0,0,0,0,241,130,17m 38s,0m 46s,61,0,0,6808,1213,0,1,0,0,0,0,652
13,ARKANSAS STATE,12,5343743089,CSgreenūū,0,0,251,0,0,2,0,201,16,17m 28s,0m 0s,0,0,0,7513,1762,1,1,0,0,0,0,652
3,ITSV,13,5329848622,gaKAAIL,0,0,0,0,0,0,0,139,404,13m 49s,2m 19s,362,0,0,5714,1702,0,0,0,0,0,0,75
3,ITSV,13,563936593,gaHumble,0,0,0,0,0,0,0,147,237,12m 57s,2m 27s,272,0,0,5612,1460,0,0,0,0,0,0,75
3,ITSV,13,5203882505,gaRALO,0,0,0,0,0,0,0,172,202,12m 42s,2m 24s,221,0,0,5383,1518,1,0,0,0,0,0,75
3,ITSV,13,5834819084,ㅤgaJeremy,0,0,75,0,0,1,0,240,249,12m 10s,2m 25s,215,0,0,5371,1340,0,0,0,0,0,0,75
8,PORTAGE,14,5136146053,YICūARESū,0,0,240,0,0,2,0,100,0,8m 49s,0m 0s,0,0,0,2365,1334,0,0,3,0,0,0,293
8,PORTAGE,14,540746265,YICūFAMOUS,0,0,53,0,0,0,0,100,0,8m 50s,0m 0s,0,0,0,3055,1123,0,0,1,0,0,0,293
8,PORTAGE,14,51495692309,YICŪHARMAN,0,0,0,0,0,0,0,195,7,7m 28s,0m 0s,0,0,0,1422,960,0,0,0,0,0,0,293
8,PORTAGE,14,5328803502,YICŪCRIMINAL,0,0,0,0,0,0,0,198,0,7m 19s,0m 0s,0,0,0,939,1404,0,0,0,0,0,0,293
5,MIDDLESEX COUNTY (A),15,5105162305,4KxNOBI,0,1,198,3,0,1,0,120,78,7m 20s,0m 0s,0,0,0,13,976,0,0,0,0,0,0,198
5,MIDDLESEX COUNTY (A),15,5732905552,4KxEMAAN,0,0,0,0,0,0,0,99,0,7m 18s,0m 0s,0,0,0,960,1040,0,0,0,0,0,0,198
5,MIDDLESEX COUNTY (A),15,5304155522,4KxSPEAR,0,0,0,0,0,0,0,226,39,6m 52s,0m 0s,0,0,0,405,950,0,0,1,0,0,0,198
5,MIDDLESEX COUNTY (A),15,5184875975,4KxAlpacino,0,0,0,0,0,0,0,177,10,2m 14s,0m 0s,0,0,0,54,559,0,0,0,0,0,0,198
