"TeamID","Nombre del Equipo","Rango","uId","Nombre del Jugador","Salud","Número de Bajas","Daño","Máxima Distancia de Baja","Asistencias","Noqueos","Número de Headshots","Daño Recibido","Curación","Tiempo de Supervivencia","Tiempo Fuera del Círculo Azul","Daño Total por Veneno","Bajas en Vehículo","Bajas con Granada","Distancia Conducida","Distancia Recorrida","Rescates","Granadas de Humo Usadas","Granadas Fragmentación Usadas","Granadas Incendiarias Usadas","Granadas Cegadoras Usadas","Suministros Obtenidos","Daño Total por Equipo"
12,KENT STATE,1,5211194953,R2DxTHOR,100,5,1049,206,9,5,4,205,365,25m 8s,3m 24s,160,0,0,6745,2754,3,4,1,4,0,1,3505
12,KENT STATE,1,5484235848,R2DxRUTHLeSS,67,7,950,296,3,4,0,501,610,25m 9s,3m 49s,161,0,1,5329,2093,0,3,8,0,0,1,3505
12,KENT STATE,1,5737152278,R2DxJason,100,5,872,208,3,9,1,55,139,25m 9s,3m 29s,64,0,0,5974,3580,3,2,1,0,0,1,3505
12,KENT STATE,1,51230355420,R2DxNINJAop,100,5,634,132,0,2,3,601,524,23m 18s,3m 33s,120,0,0,7480,1812,0,2,1,0,0,0,3505
14,MIDDLESEX COUNTY,2,578726132,mYmīKrish,0,2,582,48,3,1,0,576,281,24m 18s,0m 4s,0,0,1,5884,2275,0,3,7,1,0,0,1348
14,MIDDLESEX COUNTY,2,51596481238,mYmīPashaBAE,0,3,363,72,0,4,0,443,129,21m 30s,0m 0s,0,0,0,9535,1733,1,6,3,0,0,0,1348
14,MIDDLESEX COUNTY,2,5395151453,mYmīBURPY,0,1,236,208,1,1,1,185,40,21m 19s,0m 4s,40,0,0,8061,1945,0,5,2,1,0,0,1348
14,MIDDLESEX COUNTY,2,5338164941,mYmĪLEXUS,0,0,167,0,1,0,0,510,148,20m 37s,0m 2s,9,0,0,11042,1061,2,5,3,1,0,0,1348
11,CANADA WEST,3,5129309713,FGxVICIOUSS,0,2,475,144,1,3,1,400,353,23m 57s,1m 39s,258,0,0,6260,1433,3,2,0,0,0,0,1657
11,CANADA WEST,3,5786641758,FGxONeHIT,0,6,877,178,2,5,1,577,283,13m 30s,1m 55s,109,0,0,7701,1006,1,2,3,1,0,0,1657
11,CANADA WEST,3,5119869770,FGxENFOLD,0,2,285,55,2,2,1,470,178,13m 4s,1m 31s,87,0,0,8058,960,0,0,0,0,0,0,1657
11,CANADA WEST,3,5204630973,FGxDRANGOO,0,0,20,0,0,0,0,297,0,9m 35s,0m 0s,0,0,0,5839,712,0,0,0,0,0,0,1657
18,VANCOUVER CC,4,579777070,AMGxDefender,0,1,273,282,0,1,0,236,79,23m 36s,0m 0s,0,0,0,6135,2081,0,0,1,0,0,0,1447
18,VANCOUVER CC,4,51859584757,AMGxNMBRDAR,0,1,134,2,1,1,1,298,3,21m 14s,1m 34s,0,0,0,4150,1890,0,0,0,0,0,0,1447
18,VANCOUVER CC,4,5162313469,AMGxSINNER,0,2,563,19,0,4,0,392,206,22m 43s,0m 4s,1,0,1,3179,2213,1,0,3,0,0,0,1447
18,VANCOUVER CC,4,5419937355,AMGxG0D,0,3,477,93,1,3,0,367,96,23m 1s,0m 4s,1,0,0,2615,2954,2,0,2,0,0,0,1447
8,PORTAGE,5,5328803502,YICŪCRIMINAL,0,2,574,44,0,4,0,389,93,20m 18s,0m 0s,0,0,0,1528,2053,0,2,4,1,0,0,1036
8,PORTAGE,5,540746265,YICūFAMOUS,0,1,287,51,1,1,0,231,63,22m 32s,0m 0s,0,0,0,4727,2561,0,3,5,0,0,0,1036
8,PORTAGE,5,5136146053,YICūARESū,0,0,0,0,0,0,0,183,32,22m 9s,0m 0s,0,0,0,5943,2580,0,1,0,0,0,0,1036
8,PORTAGE,5,51495692309,YICŪHARMAN,0,2,175,5,0,1,0,443,81,18m 13s,0m 0s,0,0,0,1760,1549,0,0,0,1,0,0,1036
13,ARKANSAS STATE,6,5701795437,CSokaybutwhy,0,0,236,0,0,1,0,222,58,17m 1s,0m 0s,1,0,0,2996,1863,1,3,2,0,0,0,983
13,ARKANSAS STATE,6,5343743089,CSgreenūū,0,0,298,0,1,1,0,314,117,21m 9s,0m 3s,0,0,0,10761,1642,0,2,3,0,0,0,983
13,ARKANSAS STATE,6,5391813845,CSyychauchau,0,1,356,52,0,2,0,479,88,17m 50s,0m 2s,0,0,0,3274,1939,0,2,0,0,0,0,983
13,ARKANSAS STATE,6,5491206967,CSdelulu,0,1,93,253,0,0,0,256,134,20m 23s,1m 49s,153,0,0,1965,1510,0,0,0,1,0,0,983
